price,rating,title
$14.30,4.7 out of 5 stars,['Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream']
$14.30,4.7 out of 5 stars,['The Big Short: Inside the Doomsday Machine']
$14.40,4.8 out of 5 stars,['The Wretched of the Earth']
$14.40,4.6 out of 5 stars,['1491: New Revelations of the Americas Before Columbus']
$25.20,5.0 out of 5 stars,['Shaking the Gates of Hell: A Search for Family and Truth in the Wake of the Civil Rights Revolution']
$24.21,5.0 out of 5 stars,['Fulfillment: Winning and Losing in One-Click America']
$20.98,4.6 out of 5 stars,['The Last Days of John Lennon']
$19.54,4.7 out of 5 stars,"[""Remarkable Diaries: The World's Greatest Diaries, Journals, Notebooks, & Letters""]"
$29.49,4.8 out of 5 stars,['America the Beautiful: A Story in Photographs']
$13.92,4.3 out of 5 stars,"['Emeril Everyday 360 Deluxe Air Fryer Oven Cookbook: 1000 Healthy Savory Recipes for Your Emeril Lagasse Power Air Fryer 360 to Air Fry, Bake, Rotisserie, Dehydrate, Toast, Roast, Broil, Bagel, ETC']"
$6.99,4.8 out of 5 stars,['The Story of Barack Obama: A Biography Book for New Readers (The Story Of: A Biography Series for New Readers)']
$6.99,4.8 out of 5 stars,"[""Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest""]"
$25.91,4.6 out of 5 stars,['Children of Ash and Elm: A History of the Vikings']
$25.91,4.7 out of 5 stars,['The Book of Five Rings']
$25.91,4.6 out of 5 stars,"[""On the Farm: Robert William Pickton and the Tragic Story of Vancouver's Missing Women""]"
$6.73,4.6 out of 5 stars,['A Long Way Gone: Memoirs of a Boy Soldier']
$6.73,4.6 out of 5 stars,['Misreading Scripture with Western Eyes: Removing Cultural Blinders to Better Understand the Bible']
$26.05,4.5 out of 5 stars,['The WEIRDest People in the World: How the West Became Psychologically Peculiar and Particularly Prosperous']
$26.05,4.4 out of 5 stars,['Religion and the Rise of Capitalism']
$0.00,4.6 out of 5 stars,['Disloyal: A Memoir: The True Story of the Former Personal Attorney to President Donald J. Trump']
$18.00,4.6 out of 5 stars,['The Master and His Emissary: The Divided Brain and the Making of the Western World']
$10.85,4.6 out of 5 stars,"['The Other Wes Moore: One Name, Two Fates']"
$18.29,4.8 out of 5 stars,"['Humor, Seriously: Why Humor Is a Secret Weapon in Business and Life (And how anyone can harness it. Even you.)']"
$18.29,4.6 out of 5 stars,['Getting to Yes: Negotiating Agreement Without Giving In']
$10.52,4.7 out of 5 stars,"['How to Stop Losing Your Sh*t with Your Kids: A Practical Guide to Becoming a Calmer, Happier Parent']"
$7.21,4.7 out of 5 stars,['Braving the Wilderness: The Quest for True Belonging and the Courage to Stand Alone']
$16.19,4.7 out of 5 stars,['What Color Is Your Parachute? 2021: Your Guide to a Lifetime of Meaningful Work and Career Success']
$16.19,4.7 out of 5 stars,['Defining Decade: Why Your Twenties Matter And How To Make The Most Of Them Now']
$13.99,4.6 out of 5 stars,"['How to Listen with Intention: The Foundation of True Connection, Communication, and Relationships (How to be More Likable and Charismatic)']"
$8.61,4.5 out of 5 stars,['The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing']
$7.96,4.7 out of 5 stars,['100 Things I Love About You: A Journal']
$22.99,5.0 out of 5 stars,['Eat to Beat Depression and Anxiety: Nourish Your Way to Better Mental Health in Six Weeks']
$0.00,4.5 out of 5 stars,"['The 5 Second Rule: Transform your Life, Work, and Confidence with Everyday Courage']"
$0.00,4.7 out of 5 stars,['Letting Go: The Pathway of Surrender']
$14.72,4.7 out of 5 stars,"['Ina May\'s Guide to Childbirth ""Updated With New Material""']"
$10.49,4.7 out of 5 stars,['Find Your F*cking Happy: A Journal to Help Pave the Way for Positive Sh*t Ahead (Zen as F*ck Journals)']
$6.99,4.7 out of 5 stars,['An Inspirational Colouring Book For Everyone: Be Fearless In The Pursuit Of What Sets Your Soul On Fire']
$6.99,4.6 out of 5 stars,"['399 Games, Puzzles & Trivia Challenges Specially Designed to Keep Your Brain Young.']"
$6.99,4.7 out of 5 stars,['When Things Fall Apart: Heart Advice for Difficult Times']
$5.86,4.7 out of 5 stars,['Bob Ross Bobblehead: With Sound! (RP Minis)']
$0.00,4.7 out of 5 stars,['The ONE Thing: The Surprisingly Simple Truth Behind Extraordinary Results']
$0.00,4.6 out of 5 stars,['The Art of Impossible: A Peak Performance Primer']
$18.29,4.7 out of 5 stars,"[""Grandma Gatewood's Walk: The Inspiring Story of the Woman Who Saved the Appalachian Trail""]"
$18.80,4.5 out of 5 stars,['Limitless: The Power of Hope and Resilience to Overcome Circumstance']
$16.86,4.6 out of 5 stars,"['Eat, Pray, #FML']"
$11.68,4.4 out of 5 stars,['Brain Games - Criminal Mind Puzzles: Collect The Clues And Crack The Cases']
$17.91,4.3 out of 5 stars,['Make Life Beautiful']
$17.91,4.7 out of 5 stars,"['Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened']"
$18.99,4.9 out of 5 stars,['Becoming Elisabeth Elliot']
$10.23,4.6 out of 5 stars,['Dead Woman Crossing: A totally heart-stopping crime thriller (Detective Kimberley King)']
$16.19,4.5 out of 5 stars,['Tangy Tart Hot and Sweet: A World of Recipes for Every Day']
$16.19,4.6 out of 5 stars,['Crack in Creation: Gene Editing and the Unthinkable Power to Control Evolution']
$42.00,4.6 out of 5 stars,['The Beatles: Get Back']
$0.00,4.7 out of 5 stars,"['Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen']"
$0.00,4.8 out of 5 stars,['No Time Like the Future: An Optimist Considers Mortality']
$18.26,4.9 out of 5 stars,['Being Ram Dass']
$0.00,4.3 out of 5 stars,"['Invent and Wander: The Collected Writings of Jeff Bezos, with an Introduction by Walter Isaacson']"
$21.66,4.8 out of 5 stars,"['Never Enough: A Navy SEAL Commander on Living a Life of Excellence, Agility, and Meaning']"
$0.00,4.6 out of 5 stars,['Steve Jobs']
$7.99,4.9 out of 5 stars,"['Nobody Left Out: Jesus Meets the Messes: A 40-Day Devotional for Messy, Broken People (Like Me!)']"
$8.98,4.4 out of 5 stars,['Spring Stinks: A Little Bruce Book (Mother Bruce Series)']
$19.99,4.9 out of 5 stars,"['Jesus Calling Note-Taking Edition, Leathersoft, Black, with full Scriptures: Enjoying Peace in His Presence']"
$12.29,4.7 out of 5 stars,['The Total Money Makeover Workbook: Classic Edition: The Essential Companion for Applying the Book’s Principles']
$46.95,4.8 out of 5 stars,"[""The Chronicles of Narnia Box Set: Full-Color Collector's Edition""]"
$46.95,4.8 out of 5 stars,"['The Bait of Satan, 20th Anniversary Edition: Living Free from the Deadly Trap of Offense']"
$15.29,4.8 out of 5 stars,['The Message Deluxe Gift Bible (The Bible in Contemporary Language)']
$8.00,4.9 out of 5 stars,"['Live: Remain Alive, Be Alive at a Specified Time, Have an Exciting or Fulfilling Life']"
$10.50,4.9 out of 5 stars,['Relationship Goals Challenge: Thirty Days from Good to Great']
$18.16,4.8 out of 5 stars,"[""You're Not Enough (And That's Okay): Escaping the Toxic Culture of Self-Love""]"
$15.49,4.7 out of 5 stars,['The Untethered Soul Guided Journal: Practices to Journey Beyond Yourself']
$4.99,4.7 out of 5 stars,['Lots of Knock-Knock Jokes for Kids']
$4.99,4.8 out of 5 stars,['To Bless the Space Between Us: A Book of Blessings']
$13.47,4.9 out of 5 stars,['Deliverance Prayers: For Use by the Laity']
$13.99,4.9 out of 5 stars,['Better - Bible Study Book: A Study of Hebrews']
$13.99,4.7 out of 5 stars,['The Shack: Where Tragedy Confronts Eternity']
$9.87,4.6 out of 5 stars,"['I Spy Easter Book for Kids Ages 2-5: A Fun Activity Happy Easter Things and Other Cute Stuff Coloring and Guessing Game for Kids, Toddler and Preschool']"
$31.86,4.9 out of 5 stars,['NKJV Evidence Bible']
$15.99,4.9 out of 5 stars,['Until Unity']
$30.59,4.9 out of 5 stars,"['CSB Tony Evans Study Bible, Hardcover, Black Letter, Study Notes and Commentary, Articles, Videos, Ribbon Marker, Sewn Binding, Easy-to-Read Bible Serif Type']"
$30.59,4.6 out of 5 stars,['The Bible Study: A One Year Study of the Bible and How It Relates to You']
$15.28,4.8 out of 5 stars,['100 Days of Joy and Strength: A Devotional Journal']
$26.99,4.8 out of 5 stars,['Return of the God Hypothesis: Three Scientific Discoveries That Reveal the Mind Behind the Universe']
$26.99,5.0 out of 5 stars,['10 Questions Every Teen Should Ask (and Answer) about Christianity']
,4.8 out of 5 stars,['D&D Waterdeep Dragon Heist HC (Dungeons & Dragons)']
$14.99,4.7 out of 5 stars,['The Book of Lost Names']
$21.24,4.8 out of 5 stars,"['Stormlight Archive MM Boxed Set I, Books 1-3: The Way of Kings, Words of Radiance, Oathbringer (The Stormlight Archive)']"
$14.99,4.0 out of 5 stars,['The Book of Two Ways: A Novel']
$14.99,4.0 out of 5 stars,['Better Off Dead: A Jack Reacher Novel']
$11.93,4.8 out of 5 stars,['Midnight and the Meaning of Love (2) (The Midnight Series)']
$25.32,5.0 out of 5 stars,['Wonderworks: The 25 Most Powerful Inventions in the History of Literature']
$14.99,4.2 out of 5 stars,['The Survivors: A Novel']
$14.99,4.5 out of 5 stars,['The House on Mango Street']
$0.00,4.6 out of 5 stars,"[""Victory's Price (Star Wars): An Alphabet Squadron Novel""]"
$0.00,4.5 out of 5 stars,['Beartown: A Novel']
$7.99,4.5 out of 5 stars,['The Bridgertons: Happily Ever After']
$11.99,4.6 out of 5 stars,['The Girl with the Louding Voice: A Novel']
$14.99,4.8 out of 5 stars,"['The Awakening: The Dragon Heart Legacy, Book 1']"
$0.00,4.7 out of 5 stars,"['Outlander: Outlander, Book 1']"
$9.99,4.5 out of 5 stars,['Eleanor Oliphant Is Completely Fine: A Novel']
$11.09,4.8 out of 5 stars,['Her II']
$7.99,4.7 out of 5 stars,"[""Stoner Coloring Book for Adults: The Stoner's Psychedelic Coloring Book""]"
$16.76,4.4 out of 5 stars,['Transcendent Kingdom: A novel']
$0.00,4.6 out of 5 stars,['The Henna Artist: A Novel']
$0.00,4.7 out of 5 stars,['The Things We Cannot Say']
$16.90,4.7 out of 5 stars,"['The Vegan Instant Pot Cookbook: Wholesome, Indulgent Plant-Based Recipes']"
$16.90,4.7 out of 5 stars,"[""Cook It in Your Dutch Oven: 150 Foolproof Recipes Tailor-Made for Your Kitchen's Most Versatile Pot""]"
$15.21,4.7 out of 5 stars,['The Everything Gluten-Free & Dairy-Free Cookbook: 300 Simple and Satisfying Recipes without Gluten or Dairy']
$22.94,4.6 out of 5 stars,['Milk Street Fast and Slow: Instant Pot Cooking at the Speed You Need']
$23.72,4.7 out of 5 stars,['Dining In: Highly Cookable Recipes: A Cookbook']
$19.96,4.8 out of 5 stars,['Mosquito Supper Club: Cajun Recipes from a Disappearing Bayou']
$23.79,4.8 out of 5 stars,"[""Paul Hollywood's Bread""]"
$9.79,4.3 out of 5 stars,['The Complete Instant Pot Cookbook For Beginners: 600 Everyday Pressure Cooker Recipes For Affordable Homemade Meals (Instant Pot recipes cookbook)']
$9.79,4.6 out of 5 stars,['The Official Bright Line Eating Cookbook: Weight Loss Made Simple']
$29.25,4.6 out of 5 stars,['The Weekday Vegetarians: 100 Recipes and a Real-Life Plan for Eating Less Meat']
$18.99,4.9 out of 5 stars,['Falastin: A Cookbook']
$18.99,4.5 out of 5 stars,['The Low-FODMAP Diet for Beginners: A 7-Day Plan to Beat Bloat and Soothe Your Gut with Recipes for Fast IBS Relief']
$18.99,4.8 out of 5 stars,['Run Fast. Cook Fast. Eat Slow.: Quick-Fix Recipes for Hangry Athletes: A Cookbook']
$18.99,4.4 out of 5 stars,['Renal Diet Cookbook for the Newly Diagnosed: The Complete Guide to Managing Kidney Disease and Avoiding Dialysis']
$18.99,4.3 out of 5 stars,"[""Dr. Kellyann's Bone Broth Cookbook: 125 Recipes to Help You Lose Pounds, Inches, and Wrinkles""]"
$18.99,4.8 out of 5 stars,"['The Home Bartender, 2nd Edition']"
$14.38,4.7 out of 5 stars,['Deluxe Recipe Binder - Favorite Recipes (Chalkboard)']
$13.73,4.5 out of 5 stars,"['The Essential Air Fryer Cookbook for Beginners: Easy, Foolproof Recipes for Your Air Fryer']"
$9.99,5.0 out of 5 stars,['Forks Over Knives Spring 2021']
$19.96,4.3 out of 5 stars,['Dropping Acid: The Reflux Diet Cookbook & Cure']
$21.99,4.7 out of 5 stars,"[""Stir-Frying to the Sky's Edge: The Ultimate Guide to Mastery, with Authentic Recipes and Stories""]"
$21.99,4.6 out of 5 stars,"['Afro-Vegan: Farm-Fresh African, Caribbean, and Southern Flavors Remixed [A Cookbook]']"
$13.46,4.6 out of 5 stars,['Masala Lab: The Science of Indian Cooking']
,4.5 out of 5 stars,['Slouching Towards Bethlehem: Essays (FSG Classics)']
$0.00,4.7 out of 5 stars,['Einstein: His Life and Universe']
$18.95,4.6 out of 5 stars,['Technological Slavery']
$18.95,4.8 out of 5 stars,['They Came Before Columbus: The African Presence in Ancient America (Journal of African Civilizations)']
$18.95,4.8 out of 5 stars,"[""Red Notice: A True Story of High Finance, Murder, and One Man's Fight for Justice""]"
$18.14,4.7 out of 5 stars,['1620: A Critical Response to the 1619 Project']
$18.14,4.8 out of 5 stars,['Battles that Changed History']
$18.14,4.8 out of 5 stars,"['The World Atlas of Coffee: From Beans to Brewing -- Coffees Explored, Explained and Enjoyed']"
$12.55,4.8 out of 5 stars,['From Babylon to Timbuktu: A History of the Ancient Black Races Including the Black Hebrews']
$0.00,4.8 out of 5 stars,['Long Walk to Freedom: The Autobiography of Nelson Mandela']
$0.00,4.7 out of 5 stars,['Majestic Traditional Gold-Edged Tabs']
$13.99,4.7 out of 5 stars,['El poder del ahora: Un camino hacia la realizacion espiritual (Spanish Edition)']
$0.00,4.5 out of 5 stars,['Under the Banner of Heaven: A Story of Violent Faith']
$13.99,4.7 out of 5 stars,['Ordinary Men: Reserve Police Battalion 101 and the Final Solution in Poland']
$13.99,4.8 out of 5 stars,['Who Was Harriet Tubman?']
$13.99,4.6 out of 5 stars,['American Nations: A History of the Eleven Rival Regional Cultures of North America']
$13.99,4.9 out of 5 stars,['Intellectuals and Society']
$6.95,4.7 out of 5 stars,['The Willie Lynch Letter and the Making of a Slave']
$25.30,4.7 out of 5 stars,['The Man Who Ran Washington: The Life and Times of James A. Baker III']
$16.39,4.8 out of 5 stars,['Destruction of Black Civilization: Great Issues of a Race from 4500 B.C. to 2000 A.D.']
$16.39,4.8 out of 5 stars,['Bill of Rights: with Writings that Formed Its Foundation (Books of American Wisdom)']
$0.00,4.6 out of 5 stars,"['One Truth, One Law: I Am, I Create']"
$0.00,4.9 out of 5 stars,['Follow the Money: The Shocking Deep State Connections of the Anti-Trump Cabal']
$0.00,4.5 out of 5 stars,['Vernon Can Read!: A Memoir']
$14.52,4.9 out of 5 stars,"['To Selena, with Love: Commemorative Edition (Deckle edge)']"
$22.28,4.8 out of 5 stars,['From The Foster House To The White House']
$24.99,4.5 out of 5 stars,"['The Disordered Cosmos: A Journey into Dark Matter, Spacetime, and Dreams Deferred']"
$9.99,4.8 out of 5 stars,['Meditations: The Philosophy Classic (Capstone Classics)']
$15.79,4.9 out of 5 stars,"['Parent Like It Matters: How to Raise Joyful, Change-Making Girls']"
$22.49,4.8 out of 5 stars,['Coco Chanel: The Illustrated World of a Fashion Icon']
$0.00,4.6 out of 5 stars,['An Unquiet Mind: A Memoir of Moods and Madness']
$0.00,4.6 out of 5 stars,['Lady Sings the Blues: The 50th-Anniversay Edition with a Revised Discography (Harlem Moon Classics)']
$0.00,4.8 out of 5 stars,['The Spook Who Sat by the Door']
$0.00,4.7 out of 5 stars,['A Very Punchable Face: A Memoir']
$21.60,4.9 out of 5 stars,['A Matter of Death and Life']
$21.24,4.9 out of 5 stars,['Taste: My Life Through Food']
$14.00,4.8 out of 5 stars,['The Gucci Mane Guide to Greatness']
$0.00,4.5 out of 5 stars,['American Predator: The Hunt for the Most Meticulous Serial Killer of the 21st Century']
,4.3 out of 5 stars,['Bright Baby Touch and Feel Easter']
,4.7 out of 5 stars,['The Berenstain Bears and the Real Easter Eggs']
$43.32,4.7 out of 5 stars,"['Ninja Life Hacks Leadership 8 Book Box Set (Books: Focused, Calm, Brave, Masked, Inclusive, Grateful, Hangry, and either Worry or Compassionate)']"
$40.99,4.9 out of 5 stars,"['Systematic Theology, Second Edition: An Introduction to Biblical Doctrine']"
$40.99,4.5 out of 5 stars,['[Pat the Bunny: Touch n Feel] [by: Dorothy Kunhardt]']
$13.31,4.8 out of 5 stars,"[""Baby's First Bible Boxed Set: The Story of Moses, The Story of Jesus, Noah's Ark, and Adam and Eve (Bible Stories)""]"
$3.99,4.7 out of 5 stars,"['The Berenstain Bears Patience, Please (Berenstain Bears/Living Lights: A Faith Story)']"
$9.51,4.8 out of 5 stars,['The Confident Woman Devotional: 365 Daily Inspirations']
$16.78,4.9 out of 5 stars,['In Search of Wisdom: Life-Changing Truths in the Book of Proverbs']
$23.79,4.9 out of 5 stars,"['KJV Holy Bible, Super Giant Print Bible, Burgundy Faux Leather Bible w/Thumb Index and Ribbon Marker, Red Letter Edition, King James Version']"
$22.49,4.6 out of 5 stars,['Parenting With Love And Logic (Updated and Expanded Edition)']
$9.97,4.4 out of 5 stars,"[""St. Patrick's Day Activity Book for Kids Ages 4-8: A Fun Kid Workbook Game For Learning, Irish Shamrock Coloring, Dot to Dot, Mazes, Word Search and More!""]"
$50.35,4.8 out of 5 stars,"['NIV, Life Application Study Bible, Third Edition, Large Print, Leathersoft, Gray/Pink, Red Letter']"
$0.00,4.8 out of 5 stars,['Developing the Leader Within You 2.0']
$0.00,4.7 out of 5 stars,['The Reason for God: Belief in an Age of Skepticism']
$11.93,4.8 out of 5 stars,"['KJV Holy Bible, Thinline Large Print Bible, Brown Faux Leather Bible w/Thumb Index and Ribbon Marker, Red Letter Edition, King James Version']"
$11.93,4.8 out of 5 stars,"[""Turkey's Eggcellent Easter (Turkey Trouble)""]"
$11.93,4.8 out of 5 stars,['Lies Girls Believe: And the Truth that Sets Them Free (Lies We Believe)']
$16.31,4.8 out of 5 stars,"[""The Lazy Genius Way: Embrace What Matters, Ditch What Doesn't, and Get Stuff Done""]"
$16.31,4.7 out of 5 stars,['5 Levels of Leadership: Proven Steps to Maximize Your Potential']
